family_code,source_field_code,field_code,option_value,series_code,workbook_name,worksheet_name,source_row,source_field_cell,source_value_cell,source_series_cell,source_profile
FYBROC,F_Gland_Hardware,GLAND_HARDWARE,Carp-20,3000,Fybroc Attributes and Constraints.xlsx,MAIN,122,B122,C122,J122,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Gland_Hardware,GLAND_HARDWARE,Titanium,1500,Fybroc Attributes and Constraints.xlsx,MAIN,123,B123,C123,E123,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Gland_Hardware,GLAND_HARDWARE,Titanium,1530,Fybroc Attributes and Constraints.xlsx,MAIN,123,B123,C123,F123,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Gland_Hardware,GLAND_HARDWARE,Titanium,1600,Fybroc Attributes and Constraints.xlsx,MAIN,123,B123,C123,G123,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Gland_Hardware,GLAND_HARDWARE,Titanium,1630,Fybroc Attributes and Constraints.xlsx,MAIN,123,B123,C123,H123,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Gland_Hardware,GLAND_HARDWARE,Titanium,3000,Fybroc Attributes and Constraints.xlsx,MAIN,123,B123,C123,J123,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Gland_Hardware,GLAND_HARDWARE,Hastelloy_C,1500,Fybroc Attributes and Constraints.xlsx,MAIN,124,B124,C124,E124,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Gland_Hardware,GLAND_HARDWARE,Hastelloy_C,1530,Fybroc Attributes and Constraints.xlsx,MAIN,124,B124,C124,F124,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Gland_Hardware,GLAND_HARDWARE,Hastelloy_C,1600,Fybroc Attributes and Constraints.xlsx,MAIN,124,B124,C124,G124,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Gland_Hardware,GLAND_HARDWARE,Hastelloy_C,1630,Fybroc Attributes and Constraints.xlsx,MAIN,124,B124,C124,H124,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Gland_Hardware,GLAND_HARDWARE,Hastelloy_C,3000,Fybroc Attributes and Constraints.xlsx,MAIN,124,B124,C124,J124,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,Full,1500,Fybroc Attributes and Constraints.xlsx,MAIN,125,B125,C125,E125,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,Full,1530,Fybroc Attributes and Constraints.xlsx,MAIN,125,B125,C125,F125,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,Full,1600,Fybroc Attributes and Constraints.xlsx,MAIN,125,B125,C125,G125,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,Full,1630,Fybroc Attributes and Constraints.xlsx,MAIN,125,B125,C125,H125,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,Full,2530,Fybroc Attributes and Constraints.xlsx,MAIN,125,B125,C125,I125,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,Full,3000,Fybroc Attributes and Constraints.xlsx,MAIN,125,B125,C125,J125,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,Full,5500,Fybroc Attributes and Constraints.xlsx,MAIN,125,B125,C125,K125,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.000,1500,Fybroc Attributes and Constraints.xlsx,MAIN,126,B126,C126,E126,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.000,1530,Fybroc Attributes and Constraints.xlsx,MAIN,126,B126,C126,F126,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.000,1600,Fybroc Attributes and Constraints.xlsx,MAIN,126,B126,C126,G126,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.000,1630,Fybroc Attributes and Constraints.xlsx,MAIN,126,B126,C126,H126,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.000,2530,Fybroc Attributes and Constraints.xlsx,MAIN,126,B126,C126,I126,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.000,3000,Fybroc Attributes and Constraints.xlsx,MAIN,126,B126,C126,J126,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.000,5500,Fybroc Attributes and Constraints.xlsx,MAIN,126,B126,C126,K126,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.125,1500,Fybroc Attributes and Constraints.xlsx,MAIN,127,B127,C127,E127,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.125,1530,Fybroc Attributes and Constraints.xlsx,MAIN,127,B127,C127,F127,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.125,1600,Fybroc Attributes and Constraints.xlsx,MAIN,127,B127,C127,G127,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.125,1630,Fybroc Attributes and Constraints.xlsx,MAIN,127,B127,C127,H127,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.125,2530,Fybroc Attributes and Constraints.xlsx,MAIN,127,B127,C127,I127,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.125,3000,Fybroc Attributes and Constraints.xlsx,MAIN,127,B127,C127,J127,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.125,5500,Fybroc Attributes and Constraints.xlsx,MAIN,127,B127,C127,K127,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.250,1500,Fybroc Attributes and Constraints.xlsx,MAIN,128,B128,C128,E128,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.250,1530,Fybroc Attributes and Constraints.xlsx,MAIN,128,B128,C128,F128,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.250,1600,Fybroc Attributes and Constraints.xlsx,MAIN,128,B128,C128,G128,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.250,1630,Fybroc Attributes and Constraints.xlsx,MAIN,128,B128,C128,H128,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.250,2530,Fybroc Attributes and Constraints.xlsx,MAIN,128,B128,C128,I128,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.250,3000,Fybroc Attributes and Constraints.xlsx,MAIN,128,B128,C128,J128,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.250,5500,Fybroc Attributes and Constraints.xlsx,MAIN,128,B128,C128,K128,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.375,1500,Fybroc Attributes and Constraints.xlsx,MAIN,129,B129,C129,E129,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.375,1530,Fybroc Attributes and Constraints.xlsx,MAIN,129,B129,C129,F129,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.375,1600,Fybroc Attributes and Constraints.xlsx,MAIN,129,B129,C129,G129,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.375,1630,Fybroc Attributes and Constraints.xlsx,MAIN,129,B129,C129,H129,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.375,2530,Fybroc Attributes and Constraints.xlsx,MAIN,129,B129,C129,I129,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.375,3000,Fybroc Attributes and Constraints.xlsx,MAIN,129,B129,C129,J129,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.375,5500,Fybroc Attributes and Constraints.xlsx,MAIN,129,B129,C129,K129,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.500,1500,Fybroc Attributes and Constraints.xlsx,MAIN,130,B130,C130,E130,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.500,1530,Fybroc Attributes and Constraints.xlsx,MAIN,130,B130,C130,F130,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.500,1600,Fybroc Attributes and Constraints.xlsx,MAIN,130,B130,C130,G130,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.500,1630,Fybroc Attributes and Constraints.xlsx,MAIN,130,B130,C130,H130,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.500,2530,Fybroc Attributes and Constraints.xlsx,MAIN,130,B130,C130,I130,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.500,3000,Fybroc Attributes and Constraints.xlsx,MAIN,130,B130,C130,J130,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.500,5500,Fybroc Attributes and Constraints.xlsx,MAIN,130,B130,C130,K130,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.625,1500,Fybroc Attributes and Constraints.xlsx,MAIN,131,B131,C131,E131,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.625,1530,Fybroc Attributes and Constraints.xlsx,MAIN,131,B131,C131,F131,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.625,1600,Fybroc Attributes and Constraints.xlsx,MAIN,131,B131,C131,G131,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.625,1630,Fybroc Attributes and Constraints.xlsx,MAIN,131,B131,C131,H131,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.625,2530,Fybroc Attributes and Constraints.xlsx,MAIN,131,B131,C131,I131,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.625,3000,Fybroc Attributes and Constraints.xlsx,MAIN,131,B131,C131,J131,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.625,5500,Fybroc Attributes and Constraints.xlsx,MAIN,131,B131,C131,K131,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.750,1500,Fybroc Attributes and Constraints.xlsx,MAIN,132,B132,C132,E132,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.750,1530,Fybroc Attributes and Constraints.xlsx,MAIN,132,B132,C132,F132,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.750,1600,Fybroc Attributes and Constraints.xlsx,MAIN,132,B132,C132,G132,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.750,1630,Fybroc Attributes and Constraints.xlsx,MAIN,132,B132,C132,H132,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.750,2530,Fybroc Attributes and Constraints.xlsx,MAIN,132,B132,C132,I132,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.750,3000,Fybroc Attributes and Constraints.xlsx,MAIN,132,B132,C132,J132,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.750,5500,Fybroc Attributes and Constraints.xlsx,MAIN,132,B132,C132,K132,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.875,1500,Fybroc Attributes and Constraints.xlsx,MAIN,133,B133,C133,E133,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.875,1530,Fybroc Attributes and Constraints.xlsx,MAIN,133,B133,C133,F133,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.875,1600,Fybroc Attributes and Constraints.xlsx,MAIN,133,B133,C133,G133,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.875,1630,Fybroc Attributes and Constraints.xlsx,MAIN,133,B133,C133,H133,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.875,2530,Fybroc Attributes and Constraints.xlsx,MAIN,133,B133,C133,I133,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.875,3000,Fybroc Attributes and Constraints.xlsx,MAIN,133,B133,C133,J133,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,4.875,5500,Fybroc Attributes and Constraints.xlsx,MAIN,133,B133,C133,K133,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.000,1500,Fybroc Attributes and Constraints.xlsx,MAIN,134,B134,C134,E134,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.000,1530,Fybroc Attributes and Constraints.xlsx,MAIN,134,B134,C134,F134,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.000,1600,Fybroc Attributes and Constraints.xlsx,MAIN,134,B134,C134,G134,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.000,1630,Fybroc Attributes and Constraints.xlsx,MAIN,134,B134,C134,H134,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.000,2530,Fybroc Attributes and Constraints.xlsx,MAIN,134,B134,C134,I134,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.000,3000,Fybroc Attributes and Constraints.xlsx,MAIN,134,B134,C134,J134,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.000,5500,Fybroc Attributes and Constraints.xlsx,MAIN,134,B134,C134,K134,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.125,1500,Fybroc Attributes and Constraints.xlsx,MAIN,135,B135,C135,E135,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.125,1530,Fybroc Attributes and Constraints.xlsx,MAIN,135,B135,C135,F135,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.125,1600,Fybroc Attributes and Constraints.xlsx,MAIN,135,B135,C135,G135,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.125,1630,Fybroc Attributes and Constraints.xlsx,MAIN,135,B135,C135,H135,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.125,2530,Fybroc Attributes and Constraints.xlsx,MAIN,135,B135,C135,I135,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.125,3000,Fybroc Attributes and Constraints.xlsx,MAIN,135,B135,C135,J135,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.125,5500,Fybroc Attributes and Constraints.xlsx,MAIN,135,B135,C135,K135,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.250,1500,Fybroc Attributes and Constraints.xlsx,MAIN,136,B136,C136,E136,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_ImpellerTrim,IMPELLER_TRIM,5.250,1530,Fybroc Attributes and Constraints.xlsx,MAIN,136,B136,C136,F136,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
